Township,Temperature,Precipitation,SynCanLR,SynCanLAS,SynCanRF,SynCanGBR,SynCanXGB,SynCanSVR
W2-26-42,24.89429781,85.00909091,45.280791252461846,45.290205705611214,43.70254817600006,44.06731339412837,43.963116,43.60186826341952
W2-26-43,24.96781275,84.89227273,45.01244116551809,45.02268156909644,45.19224087000002,44.22184521053841,44.743813,43.654721219909874
W2-26-44,24.98500322,86.08772727,44.92038538551024,44.93207252902074,46.46168695629997,44.722598631360505,45.73188,43.8846375013419
W2-26-45,25.41024893,88.185,43.30165991260989,43.32096767554231,44.52473689820003,44.72601569535879,44.005615,46.23247380745635
W2-26-45A,25.01839384,87.55090909,44.76216102758422,44.775777791646775,46.186431622,44.722598631360505,44.968178,44.210437464580735
W2-26-46,25.24070737,88.11181818,43.928744761173036,43.94579647300038,42.48297079179997,44.58194164842998,43.721775,45.20765857298067
W2-26-46A,25.23609146,88.41454545,43.93851454829816,43.95581724036936,43.12041141700005,44.58194164842998,43.721775,45.23418569453171
W2-26-47,25.19631105,87.19727273,44.11441315068693,44.129956132003215,42.098026470599955,44.58194164842998,43.780975,44.82042833356608
W2-26-47A,25.26637097,88.60590909,43.82224635392854,43.840134757821104,43.05048844170005,44.58194164842998,41.75144,45.42854097533417
W2-26-48,25.33541621,86.43590909,43.619590096346144,43.63614199923946,43.69115456670002,44.97726123030855,44.219078,45.431979984072754
W2-26-49,25.32304481,86.54318182,43.662649347004546,43.67915207876334,43.11523204350003,44.84192036132196,44.077095,45.380237533038155
W2-26-50,25.03234502,87.51772727,44.711499260746265,44.725261477706674,43.45072667700003,44.722598631360505,44.722027,44.242679864857145
W2-26-51,24.77090334,90.45181818,45.60547082790715,45.618877868287335,42.304147516100045,44.235495029946286,43.07296,44.56317491614948
W2-26-52,24.48795054,93.30727273,46.58066788010454,46.59336240045418,41.812911036400045,45.447168570140974,41.767586,46.421771770937355
W2-26-53,24.28034523,95.24181818,47.30002712388883,47.31203428320281,47.03670078060003,44.220624345407785,42.30538,48.70839591626085
W2-26-54,24.17183958,95.89045455,47.68468975685089,47.695966064506294,42.88824696990003,44.99631532171847,42.515186,49.991516208239325
W2-27-01,29.99865619,51.02363636,27.268579953058502,27.308815732421547,45.37577252260003,44.479850332048784,43.343246,45.685246420224864
W2-27-02,28.61742968,51.90272727,32.341976684607985,32.36534528574568,45.34683187680002,44.479850332048784,43.343246,40.91717803361861
W2-27-03,27.79044945,52.68954545,35.373323066969625,35.38685985001858,45.65896905690001,44.479850332048784,43.3073,37.49427687306894
W2-27-04,27.85552817,53.97681818,35.102437430327626,35.118131132806134,42.1164050402,41.72218421342772,41.398315,37.04435384975464
W2-27-05,28.93185548,54.24272727,31.126177970349374,31.155990424081835,39.0278921942,37.29007202167284,37.770466,41.85772694723717
W2-27-06,29.51821656,54.12136364,28.966373773193965,29.00360489527531,39.2397747613,37.29007202167284,37.770466,44.32172503872952
W2-27-07,28.36918661,54.28818182,33.20041597045777,33.22303671511425,39.0278921942,37.29007202167284,37.770466,38.92667209779418
W2-27-08,27.23680876,54.94227273,37.36136085844535,37.37008500150745,39.19925667159998,37.92172173168237,39.654686,36.71534017651809
W2-27-09,27.08342954,56.98818182,37.87804554752507,37.88689407885237,33.70137323310004,35.54312880577799,34.735584,36.7038832425896
W2-27-10,27.18647475,59.01863636,37.44931408989828,37.46156987174577,35.29708506800001,35.31988128145492,35.979706,36.27674451035806
W2-27-11,27.10269512,60.62272727,37.719879097373955,37.73270165513033,38.234285224799976,37.34868006651783,38.13787,36.74023638892863
W2-27-12,26.7549552,63.14,38.94213970180722,38.953069593238375,40.34562003350002,39.07180175444057,39.47386,38.67840808345956
W2-27-13,26.55542095,65.23409091,39.627906166556464,39.6384160933844,35.273961536299964,39.25912398417182,39.160595,40.02040241291624
W2-27-14,26.83172981,66.34818182,38.582077557553355,38.59728417137224,39.618980701000034,39.01151834635677,39.097294,39.91000791971126
W2-27-15,26.83566546,67.00136364,38.55190684996341,38.56783374452708,39.493679265000026,39.01151834635677,39.270115,40.27894221284097
W2-27-16,27.12016028,67.12636364,37.49959066858439,37.519305525819505,37.8630082108,37.67100877553359,37.79184,39.58077179385021
W2-27-17,26.87658959,67.68454545,38.38459017794248,38.401743938519985,38.77597757270004,39.01151834635677,39.255054,40.59905833555296
W2-27-18,26.63527613,68.08409091,39.26506618881187,39.27952525397697,38.76510454040004,39.331488542826015,39.464596,41.31600849348354
W2-27-19,26.57091318,69.39954545,39.47093307534459,39.48591278309167,37.539479177600015,39.65490186431659,40.56763,42.17508946529784
W2-27-20,26.62402367,71.11590909,39.233906738648265,39.251329313885954,44.29908967770006,40.38494915552709,43.34119,43.276207603389665
W2-27-21,26.86136919,70.31727273,38.37763081700937,38.39728788926619,41.37613257800004,40.06497895905785,40.59792,42.41763662519621
W2-27-22,26.64845849,68.945,39.19581171949386,39.21132298238317,37.7803849372,39.331488542826015,38.712093,41.8247306645956
W2-27-23,26.48541183,67.45136364,39.832984593707835,39.84486708664346,40.41985468790005,40.42479789251529,40.720734,41.12929594367162
W2-27-24,26.50583689,66.92409091,39.770286521785636,39.78189119994458,41.05703010570006,40.42479789251529,40.76035,40.85005623098029
W2-27-25,26.37678328,65.76181818,40.274138980884814,40.28289190283997,38.363225799600066,41.49009838404963,40.832127,40.50963829722075
W2-27-26,26.10814671,64.67136364,41.29110290920595,41.29528207473549,37.38589760520005,40.90841780074387,39.466106,40.533783090673296
W2-27-27,25.92501887,64.72727273,41.965205018306506,41.96708570140159,37.65602666190004,40.90841780074387,39.47873,40.732545052170764
W2-27-28,25.68232309,66.19954545,42.82506981764998,42.82533779855128,40.89271270500002,41.430698851350904,41.16213,40.949385869006335
W2-27-29,25.55903847,67.97409091,43.23725836381353,43.23775967128995,41.231928327900015,41.16111081043956,40.18756,41.03261377830782
W2-27-30,25.70329916,69.9,42.65901483612676,42.663346418594195,41.759324358300034,42.22442308565462,42.010563,41.3026764778002
W2-27-31,25.76045634,71.03954545,42.42088725185885,42.42712239695667,41.77938100410006,42.89977836847105,42.99725,41.71683803474208
W2-27-32,25.87083523,72.06045455,41.98930196757206,41.99800370464836,44.020343890400035,44.190346953651755,44.651455,42.4055076228782
W2-27-33,25.90950823,72.65818182,41.832336343129526,41.84214837788585,51.12950823289998,44.190346953651755,45.303734,42.80792882708405
W2-27-34,25.68734497,74.345,42.61132780025411,42.6200112233203,41.99254445800004,42.448788637088136,41.745,42.77825202516849
W2-27-35,25.48810597,76.26772727,43.300112293064814,43.30820386517876,40.55291319410002,42.39239152633429,41.55371,42.850960371232425
W2-27-36,25.49902888,78.39863636,43.208753814093754,43.21917054044248,40.23731755340003,42.61770991817133,42.082882,43.75175504521376
W2-27-37,25.15253446,80.53772727,44.43548432406745,44.44363668895844,43.334652190200025,43.403611189956706,43.311535,43.17794327608433
W2-27-38,25.09663511,82.15863636,44.60281364492332,44.61190868669828,42.31669564980003,43.291130621774684,42.836685,43.409019542515445
W2-27-39,25.27019223,82.66363636,43.95056870302595,43.96241415938206,41.07100862820003,43.403611189956706,42.531208,44.15145824466269
W2-27-40,25.10160568,83.67363636,44.54817085601654,44.558883040638335,42.71521156560005,43.291130621774684,43.249752,43.74001836933384
W2-27-41,25.10724175,83.89727273,44.52202315923897,44.53303712292817,41.04029617450004,42.56426321156976,42.294724,43.803537556768624
W2-27-42,25.24501387,83.89727273,44.013869482873574,44.02665578075838,42.18266969290004,42.67674377975178,42.13927,44.3542424590881
W2-27-43,25.06494006,83.45363636,44.68867966469441,44.69869462660004,40.52886259120005,43.45104155031901,41.977386,43.59440856289106
W2-27-44,25.08124205,84.965,44.59232962987997,44.604103776736835,44.206326712299976,44.22184521053841,45.05626,43.932671991922916
W2-27-45,25.30795308,87.65227273,43.691731908742675,43.70917755306934,42.49158231599997,44.84192036132196,43.832745,45.503812469790056
W2-27-45A,25.28445701,86.75909091,43.79980056106844,43.81602824311071,42.66905713660003,44.84192036132196,44.017372,45.20014661359503
W2-27-46,25.19591769,88.11954545,44.093760190793574,44.1102436393503,42.10727731809994,44.58194164842998,43.721775,44.98152592487307
W2-27-46A,25.44300587,87.58363636,43.19525309611766,43.214365725501544,43.54350352670006,44.72601569535879,43.747013,46.345146344739156
W2-27-47,25.14008097,87.21954545,44.32127632942061,44.33611878757562,42.09684625029995,44.58194164842998,43.723957,44.570381815070384
W2-27-48,25.23888486,86.16909091,43.982027562432535,43.997064116554945,42.45173645960004,44.58194164842998,43.906403,44.8350916693023
W2-27-49,25.22686667,86.32863636,44.02253124265167,44.037576760178474,42.241375719100034,44.58194164842998,43.906403,44.80581635414664
W2-27-50,25.04816663,87.34681818,44.657239533253815,44.6710300647631,43.133751012600044,44.722598631360505,44.68291,44.25953203175988
W2-27-51,24.78888844,90.57045455,45.53629191937424,45.550051952219356,42.45440301210006,44.235495029946286,43.07296,44.5635633916445
W2-27-52,24.46621789,93.69090909,46.65163130625472,46.66443956211073,44.20301793080003,46.154005169152484,47.520607,46.682253413182536
W2-27-53,24.29231997,96.29409091,47.230640445244426,47.243880455974505,47.961965564400046,44.220624345407785,42.30538,48.93697767985262
W2-27-54,24.11997237,97.57727273,47.8355674571573,47.84790588309604,46.32507229999997,47.57765857446601,43.004974,51.04583700148626
W2-28-01,30.69232763,51.79681818,24.691536843148622,24.74148885865242,45.28404026470002,44.479850332048784,43.343246,46.391283636851526
W2-28-02,30.4157825,53.21954545,25.677437793781213,25.725290866064793,43.88277789280002,42.618955544626026,41.234608,46.15611740542366
W2-28-03,28.57063591,54.62272727,32.449379755895805,32.4749349744435,39.28427778369999,37.29007202167284,38.19401,39.88506404412971
W2-28-04,27.47785881,56.52590909,36.43432611654486,36.44777475353804,35.532598354099925,35.687293584143525,35.678276,35.90926653471621
W2-28-05,28.52743368,56.50590909,32.563591674724634,32.59052179485816,35.46652432609993,36.083421099108335,35.896843,39.27947471527118
W2-28-06,29.57195438,55.81772727,28.727512949170748,28.76717450456542,35.729359354799946,36.522991810070785,35.922134,44.38597645564587
W2-28-07,28.94328873,55.25818182,31.059670913242496,31.090671505993313,36.93234036609999,36.522991810070785,35.961586,41.75242856295987
W2-28-08,28.19243173,55.54909091,33.82213243700073,33.84377206621023,36.12384719249999,36.522991810070785,35.961586,37.727657402038425
W2-28-09,27.45679904,56.73636364,36.50695830949715,36.520351789557665,35.303187506699935,35.38394414442419,35.46235,35.88652680804145
W2-28-10,27.20376269,57.90772727,37.41217468281378,37.423513940650345,34.61909650459999,35.38583819573102,35.157368,36.22777283790589
W2-28-11,27.18974974,59.39636364,37.42818186727541,37.44086703094161,37.23238646039999,36.686163906039035,36.732327,36.29368351778021
W2-28-12,27.11733217,62.45772727,37.6219134778124,37.636805599068325,37.11808872840003,37.82720235634937,38.019447,37.19990594016879
W2-28-13,26.87179159,64.95318182,38.467748663105795,38.48204046698518,39.988062647800014,38.67177756823784,39.128876,39.058451986492095
W2-28-14,26.74086359,66.19227273,38.9209618415958,38.934839689885294,40.577356129800044,39.01151834635677,39.215645,40.05382492344955
W2-28-15,26.40428783,66.67772727,40.15074089952935,40.16078665016505,40.217401011700034,41.49009838404963,41.090557,40.83610003070272
W2-28-16,26.9112889,66.44545455,38.28630339938235,38.30263320619281,38.4118577394,39.01151834635677,38.941475,39.75042986124864
W2-28-17,27.15114941,66.69272727,37.39568431248881,37.4153532510931,35.10706193999993,37.67100877553359,37.437103,39.22042542165288
W2-28-18,26.74923371,66.97727273,38.8712759520876,38.88606626915838,40.779451188400046,39.01151834635677,39.486958,40.46777140147807
W2-28-19,26.65379046,68.11590909,39.19601603132291,39.210745889815136,38.84506866020002,38.83867008407315,39.370327,41.30928695337943
W2-28-20,26.63275109,69.36909091,39.243582271463644,39.259326254744686,41.96081498190002,39.65490186431659,40.561115,42.110043124088904
W2-28-21,26.90333999,69.05409091,38.25310151856799,38.27200348091628,39.966267096500026,39.21864359046924,39.479588,41.442951304290176
W2-28-22,26.7447015,68.025,38.8628818470156,38.87868800599441,40.77464742360005,39.01151834635677,39.478947,41.10267537446008
W2-28-23,26.46910091,66.72681818,39.91051014653439,39.9214399971795,40.32454191800005,40.42479789251529,40.641975,40.797912644122384
W2-28-24,26.43008021,66.26863636,40.06541377394694,40.075371918056376,40.67677103140006,41.30250353501523,40.990402,40.64216166942791
W2-28-25,26.40346889,65.24363636,40.188131845125596,40.196696809682365,37.71400614640005,41.010110231911845,40.832127,40.297825978499276
W2-28-26,26.23762588,64.26090909,40.82337388060245,40.828797893768865,37.863803954800055,41.2474392653347,39.869267,40.3014787652701
W2-28-27,26.2052181,64.44772727,40.93842814619157,40.94362678650028,38.193420831800054,41.05373029977004,39.869267,40.3810714932054
W2-28-28,26.14323728,66.035,41.12899429165712,41.135022890845015,37.43309765129995,40.058617624309214,40.444843,40.75248671823677
W2-28-29,25.83768013,67.96363636,42.20977716066225,42.21385226433916,38.024487811099974,41.62448741302363,40.795036,41.05408527366665
W2-28-30,25.67819094,70.01272727,42.74892138319847,42.753045537042986,38.85170056829994,42.22442308565462,41.034523,41.2955561500777
W2-28-31,25.64110317,70.83409091,42.86602920607142,42.870518327836514,41.91491577090005,42.448788637088136,41.360767,41.433679866556915
W2-28-32,25.82063747,71.40909091,42.19006058330502,42.1974487765811,41.07361192770006,42.89977836847105,42.638855,41.99436522804677
W2-28-33,25.86082645,71.78181818,42.03289597623721,42.04118329583015,42.26345149450005,42.89977836847105,42.153027,42.25580925909168
W2-28-34,25.83577172,73.12227273,42.09318068661414,42.102519949707144,40.57596776390003,42.89977836847105,43.00968,42.7686186215591
W2-28-35,25.55292269,74.29545455,43.10831348852021,43.11521687582855,41.58850719630002,41.83188857397994,41.584614,42.31388013386805
W2-28-36,25.30968955,76.01045455,43.964342900038694,43.96987551999053,41.20943301730003,43.43513275115926,43.598328,42.29892791417975
W2-28-37,25.3706213,78.14545455,43.688435589002914,43.69694088318037,39.16660391949993,42.61770991817133,41.836273,43.13081351335232
W2-28-38,25.25733598,80.36045455,44.05318684798519,44.06250566262936,40.526558652499965,43.403611189956706,43.253395,43.442408448598506
W2-28-39,25.55660984,81.20772727,42.929049714285085,42.94308709736644,49.065134170600004,45.50156123679083,46.35171,45.225113398242655
W2-28-40,25.3338392,82.43636364,43.72126250626244,43.73369372945725,39.183523491699965,43.09452556877457,42.088417,44.39555298587703
W2-28-41,25.34246184,82.20090909,43.69510213822459,43.70740289370793,40.02350275740004,43.09452556877457,42.088417,44.36792788266158
W2-28-42,25.4875233,81.76318182,43.17055359448051,43.1842716915919,41.88865454200005,43.19940223303723,42.567417,45.024441956666905
W2-28-43,25.2803031,81.3,43.945957973343916,43.956535478404014,45.54745999679999,43.663589902848685,44.572823,43.80693207900285
W2-28-44,25.3066623,83.44454545,43.797338025516595,43.810453241211846,42.69747700560001,43.663589902848685,42.803036,44.54413805541831
W2-28-45,25.14276798,87.07818182,44.314753676269085,44.329485772710036,42.09634044159995,44.58194164842998,43.723957,44.55623041652199
W2-28-45A,25.32438009,85.67590909,43.678509996301415,43.6941407647051,46.23569213599998,45.020907228892995,45.754433,45.2010422107936
W2-28-46,25.16844727,87.95181818,44.199100954477075,44.215059060385386,42.096003235799934,44.58194164842998,43.68789,44.82354519087347
W2-28-47,25.11717492,87.15272727,44.40736358100149,44.42184286715749,42.08857057069994,44.46946108024796,43.723957,44.4655118935524
W2-28-48,25.22167607,86.08181818,44.04759147509229,44.062317177854936,42.781733386900044,44.58194164842998,43.906403,44.73003239317839
W2-28-49,25.25029865,86.24681818,43.938066489976876,43.95332956101832,42.39600745210004,44.58194164842998,43.886078,44.91056410711802
W2-28-50,24.94039085,87.42454545,45.0528929356274,45.065376700321174,44.83697317310005,44.979323084830476,45.195026,44.02992285918874
W2-28-51,24.71207634,90.84136364,45.813110083897655,45.82615972710336,42.43431660610005,44.9754583284559,43.922165,44.762538579425524
W2-28-52,24.4240613,94.19545455,46.79502786020446,46.80781107079785,42.88455838640004,44.474561556177214,41.75976,47.14350524931004
W2-28-53,24.29316966,97.35409091,47.2021017993773,47.216439468274075,47.961965564400046,45.903439448833346,42.4758,49.27331853050555
W2-28-54,24.05882607,99.10409091,48.0245044842268,48.03762162562244,52.327461162299976,51.67976895039397,46.779274,52.095079430231145
W2-29-01,30.65753306,52.46545455,24.803846876067226,24.854036781539143,45.769309496900014,44.479850332048784,43.31328,46.36200713105625
W2-29-02,30.45712964,54.37636364,25.497209415784955,25.54678037474993,39.2154900706,37.29007202167284,37.770466,46.17830039907073
W2-29-03,29.79930327,55.62363636,27.89361928703706,27.936006529223583,36.09327239439998,36.522991810070785,35.961586,45.05371262818344
W2-29-04,27.88325338,57.78090909,34.9090053468924,34.928955723038456,34.97613554769995,34.75195175362088,35.234947,36.17099725910107
W2-29-05,28.45329596,57.65409091,32.80952043905228,32.83667396629359,35.327033727399936,34.75195175362088,35.13924,38.724285929323315
W2-29-06,28.8769709,56.75818182,31.268325166187743,31.300010452179173,35.28487975729995,35.38394414442419,35.473587,41.2177141100299
W2-29-07,27.86260909,55.78818182,35.032908050889354,35.05054988062294,35.86894618339995,36.522991810070785,36.009094,36.46107859481043
W2-29-08,27.74003962,55.88,35.48278824906078,35.498947448545685,35.97395773959995,36.522991810070785,36.04272,36.18138720760925
W2-29-09,27.36782098,56.62,36.837930599749356,36.85006014660716,34.397358591399964,36.31894329415305,35.555367,36.0141776910571
W2-29-10,27.10349093,57.54363636,37.79073944543348,37.800415511522,32.67190802450004,34.91113641497468,34.181168,36.569056673625894
W2-29-11,27.35372332,59.07409091,36.83111148604752,36.84557564715958,34.653268035300016,35.31988128145492,34.72875,35.885433441525
W2-29-12,27.46702641,62.11227273,36.34039336027414,36.3594298685675,37.55323108310003,37.81844458239168,38.029934,36.312877948755755
W2-29-13,26.96912886,64.62545455,38.11658795119993,38.13179593468636,39.09502782080002,38.703072327560605,39.600143,38.594907597955775
W2-29-14,26.88988856,65.78181818,38.38114079519144,38.396514933062086,38.03343655669998,39.01151834635677,39.04297,39.4353686271169
W2-29-15,26.52240506,65.95181818,39.73247923499482,39.74330026187545,40.813813852000045,40.42479789251529,40.498726,40.38204252066386
W2-29-16,26.5531007,65.62727273,39.6270408296341,39.637924003968095,33.92399611779996,39.331488542826015,39.160595,40.188074062510566
W2-29-17,27.60385734,65.86954545,35.74566178413059,35.770310530022115,32.467830362199926,37.6622510015759,35.845642,37.871459855743964
W2-29-18,26.91617052,66.17090909,38.27487815275211,38.29098928988198,38.297821832799976,39.01151834635677,38.718094,39.57782268721797
W2-29-19,26.68109651,67.63636364,39.1067945017409,39.12138399489962,43.67470494540004,39.43320613716622,39.882774,40.983108813288034
W2-29-20,26.62206897,69.30590909,39.284496072766515,39.30003786371876,39.8380898388,39.538613786938484,39.453033,42.07951319943326
W2-29-21,26.69767129,68.66045455,39.02111662751817,39.03696925571566,38.0878166414,39.43320613716622,38.758995,41.58028078722688
W2-29-22,26.94937086,67.24272727,38.12673530355038,38.14437238168005,38.17784065069998,39.01151834635677,38.854237,40.13081381897955
W2-29-23,26.72773746,65.57863636,38.984082608219595,38.99716248976063,40.51637490560003,39.43320613716622,39.30155,39.77333745797513
W2-29-24,26.29258693,65.11272727,40.60024228958699,40.60724663161385,40.14546166350003,41.010110231911845,40.98734,40.410054638660704
W2-29-25,26.3360607,64.19772727,40.46182472920676,40.46845025700686,38.600861932400065,40.98881963054856,40.69544,40.12063052581039
W2-29-26,26.19101289,63.40818182,41.01573657861785,41.01968672239384,39.65414186240002,40.99228328942532,40.913383,40.27289035341866
W2-29-27,26.13782936,63.63636364,41.20642801575296,41.209927928960234,38.05673564990005,39.557338870808145,39.35229,40.39064340525883
W2-29-28,25.96690382,65.35318182,41.79571712966373,41.7987783221632,38.63543427829995,41.62448741302363,41.1799,40.7250910489455
W2-29-29,25.73506743,67.40136364,42.60172592113878,42.60390453974547,38.65138908259998,41.62448741302363,41.25815,40.947072909556766
W2-29-30,25.55827648,69.48727273,43.20380291644345,43.20584575769017,38.545491118599976,41.607523022546424,40.812305,41.126780201366856
W2-29-31,25.50784176,69.91636364,43.37954061900332,43.381374565990235,41.32123722600005,40.680558079147744,40.47328,41.171440575658664
W2-29-32,25.74791385,70.055,42.490744800945905,42.49580922595379,42.78681656670003,42.67541281703753,42.7631,41.40513838449526
W2-29-33,25.87954985,70.21318182,42.00143227343714,42.00835226641644,43.12423218820002,43.87386609100191,44.767956,41.7032729587002
W2-29-34,25.88954903,71.11318182,41.94298165014474,41.95095296821768,44.006188456,44.190346953651755,44.8684,42.06236538789434
W2-29-35,25.60115836,72.80181818,42.96620030175518,42.97219290658782,41.29834928490004,43.24584523344098,42.75056,41.92211762628447
W2-29-36,25.34112414,74.37090909,43.88769516204062,43.89195127818169,41.47891576790002,41.15616916553102,41.026585,41.9125185517539
W2-29-37,25.41983321,76.63681818,43.54308117432082,43.550672866392325,39.88193628009994,42.39239152633429,40.70003,42.76262986812947
W2-29-38,25.35252199,79.21136364,43.72964612425779,43.739011370124345,40.54633075639993,42.90967005056087,42.56092,43.43130892428712
W2-30-01,30.30909265,52.15954545,26.096353436177832,26.14174729663032,45.581711620500016,44.479850332048784,43.31328,46.0666836948553
W2-30-02,29.29353083,54.44227273,29.78740532218442,29.822075032872675,39.2154900706,37.29007202167284,37.770466,43.47055586388951
W2-30-03,29.09994894,55.82409091,30.46828813098204,30.50188421722996,35.729359354799946,36.522991810070785,35.922134,42.465212143360425
W2-30-04,28.27604868,58.28,33.44827189727189,33.47378696339881,35.29951961019995,35.22665353437722,35.410084,37.724000085830994
W2-30-05,28.59220228,58.09090909,32.28671433937886,32.316102623846504,35.03641200929996,35.22665353437722,34.898895,39.485730693962914
W2-30-06,28.28841561,57.14590909,33.4298385557327,33.45435002643247,34.70780827969997,35.38394414442419,35.05576,37.89247413586311
W2-30-07,27.79219334,56.19409091,35.28289864900003,35.30005077728265,35.993007446899966,36.408600598850505,35.994076,36.20077244276041
W2-30-08,27.67078304,56.23409091,35.729745316412505,35.745376601534225,36.18714172009997,36.408600598850505,36.095055,36.00607097430823
W2-30-09,27.48292452,56.81545455,36.40870249281585,36.42251314259188,34.87754119159996,35.38394414442419,35.04452,35.85430857007589
W2-30-10,27.1385622,57.69454545,37.65776705899617,37.66804900467882,33.52322611,34.91113641497468,34.050095,36.43926119929446
W2-30-11,27.46895474,59.295,36.40080165037351,36.41697465585109,36.2540221374,34.54509205243912,34.116863,35.74968743423137
W2-30-12,27.76842419,61.84136364,35.23522154226103,35.25785756522511,37.07409245759998,37.494568411901255,38.08143,36.282635069464774
W2-30-14,26.91839123,65.01681818,38.29434709361121,38.30930360756881,38.557305608800014,38.93915378770258,38.804,38.94794329071564
W2-30-15,26.63618442,65.33409091,39.32762445339336,39.33927586268851,38.385591915199974,39.331488542826015,39.2872,39.8835872453721
W2-30-16,26.63065982,65.04227273,39.354995099859266,39.36627626307266,34.75156328419995,39.25912398417182,39.2872,39.770661872707876
W2-30-17,28.02584935,65.38909091,34.200716703056756,34.23030148817405,37.06476590259993,37.6622510015759,36.984146,38.06188650561827
W2-30-18,27.22121821,65.77545455,37.1592290803217,37.178858999633775,34.47644753379993,37.67100877553359,36.400864,38.47872592806022
W3-01-01,29.07446956,51.47045455,30.666607556352627,30.69541245778301,45.253032938600015,44.479850332048784,43.343246,43.05331560416737
W3-01-02,28.82241185,53.88454545,31.53843030341249,31.566467634307187,42.815976370200005,41.72218421342772,41.274174,41.37726915090291
W3-01-03,28.44404309,55.34909091,32.89889158425836,32.923562960512946,36.59153475019999,36.522991810070785,35.961586,39.03689633726299
W3-01-04,28.2116183,57.98909091,33.69288669230228,33.717274666021154,35.07893818789995,35.22665353437722,35.4052,37.423172392118175
W3-01-05,28.60858685,58.08545455,32.226412814541376,32.2560062820442,35.03641200929996,35.22665353437722,34.898895,39.581025398690805
W3-01-06,28.14826545,57.31909091,33.942612715180296,33.96549880853911,34.92342527839996,34.75195175362088,35.13924,37.19476417335106
W3-01-07,27.81461174,56.49363636,35.193032328072,35.210779950515565,35.61327249709993,36.083421099108335,36.020985,36.18476605862754
W3-01-08,27.71954304,56.56636364,35.54193723191243,35.558536428457586,35.64836396439993,35.687293584143525,35.724583,35.99681861040406
W3-01-09,27.56428535,57.16954545,36.100127783614276,36.11534809815987,34.89183983149997,35.38394414442419,35.44244,35.77962954569058
W3-01-10,27.22462991,58.02727273,37.33234367983266,37.344073938442044,35.375021300799965,35.38583819573102,34.377293,36.164641891895755
W3-01-11,27.25860245,59.52909091,37.171047004090475,37.18475397977585,38.14615124440002,36.44980933820451,37.796497,36.12203950364558
W3-01-12,27.43548797,61.75227273,36.46534659984321,36.483608312662604,37.50208439000002,37.494568411901255,37.949604,36.23911270536704
W3-01-13,27.14368328,63.66136364,37.4958738351224,37.51233892915259,36.97025127580003,37.73129218361739,37.748486,37.60197662629892
W3-01-14,26.90166016,64.54636364,38.36733259679513,38.38159156128795,39.014819506700036,38.703072327560605,39.61417,38.76952414556609
W3-01-15,26.65199298,64.83409091,39.28130007538341,39.29264224252133,40.01339696169999,39.06332612853525,38.695076,39.62975172835416
W3-01-16,26.61649632,64.58,39.41831438042547,39.42893941213319,37.840010584999966,39.02304252402985,39.772495,39.61937277167407
W3-01-17,27.90118402,65.03818182,34.668937897568405,34.696559200291475,37.05048352939994,37.58988644292171,37.266567,37.63823267934224
W3-01-18,27.70452774,65.61272727,35.380507821337844,35.40618832207377,34.98085067179993,37.6622510015759,36.53682,37.715259680872705
W3-01-19,26.9565847,67.58045455,38.092033837027685,38.110109958717636,37.62920185609996,39.01151834635677,38.839176,40.326507631511106
W3-01-20,26.66182491,69.81,39.125780324438,39.14235034690524,37.678695293699974,39.452097942758165,39.155334,42.36907106896978
W3-01-21,26.57801168,68.71363636,39.46119018939634,39.475558009921556,36.50692934039998,39.331488542826015,38.71861,41.751808925164546
W3-01-22,26.92517894,66.56772727,38.232141409973394,38.24877525743628,36.93135668659998,39.01151834635677,38.573345,39.78396742733959
W3-01-23,26.80835354,64.23090909,38.71904173832679,38.731776975043026,37.64711245310001,38.9178631863393,39.271908,38.921443574437696
W3-01-24,26.22925953,63.74727273,40.866542179616,40.871331978483155,37.019317197300005,41.2474392653347,39.869267,40.23723229696858
W3-01-25,26.20974066,62.90681818,40.95867777454401,40.96235483156936,38.51508894660003,41.40137783343597,40.497433,40.1942272718895
W3-01-26,26.13821784,62.21227273,41.23912589054333,41.241170802364074,38.10381415190004,39.65324904354012,39.580822,40.35345673566638
W3-01-27,26.0410962,62.80454545,41.5831510046102,41.58455372661632,38.780416611100044,41.12320865952256,39.598793,40.56806303559228
W3-01-28,25.81949972,64.66681818,42.35584690804657,42.35630818813694,39.79193071189994,40.90841780074387,39.399883,40.86153109593299
W3-01-29,25.62862323,66.81090909,43.00848207174098,43.008686023500346,41.644281844099986,41.7008709001142,41.386772,40.98245449056304
W3-01-30,25.42352352,68.92363636,43.71432932506198,43.71406082305122,37.238454902399965,40.28937037761663,39.457325,41.17229842014119
W3-01-31,25.29788707,69.29590909,44.16880009642402,44.16729703590299,39.32735036050005,41.93514146379232,41.130714,41.382962536988714
W3-01-32,25.53688606,69.09409091,43.29212182619017,43.2934864000818,38.894141026000064,40.88789867579647,40.48864,41.09196940690468
W3-01-33,25.84422134,69.11181818,42.15813269402902,42.163469078271014,38.86071203400007,41.62448741302363,40.928425,41.30946683909233
W3-01-34,25.79069775,69.84136364,42.33806237447111,42.34345815888674,42.40091617200007,42.67541281703753,42.700665,41.418864093400856
W3-01-35,25.63937243,71.37272727,42.85950347957759,42.86452255457714,41.51403568800008,42.448788637088136,41.52028,41.5703522136629
W3-01-36,25.36415435,72.83181818,43.83963827155548,43.842612755367156,42.24263031330003,41.15616916553102,40.892883,41.59265072538351
